bucket_start_ns,count
46300,8
46400,11
46500,10
46600,15
46700,10
46800,15
46900,13
47000,10
47100,14
47200,12
47300,12
47400,11
47500,14
47600,11
47700,14
47800,9
47900,11
48000,15
48100,16
48200,7
48300,8
48400,17
48500,14
48600,8
48700,14
48800,10
48900,10
49000,14
49100,12
49200,10
49300,13
49400,12
49500,7
49600,15
49700,10
49800,10
49900,12
50000,18
50100,12
50200,14
50300,7
50400,6
50500,10
50600,19
50700,5
50800,15
50900,11
51000,17
51100,11
51200,12
51300,10
51400,12
51500,14
51600,13
51700,13
51800,5
51900,11
52000,5
52100,11
52200,15
52300,13
52400,10
52500,14
52600,13
52700,5
52800,14
52900,10
53000,13
53100,10
53200,10
53300,11
53400,10
53500,9
53600,13
53700,20
53800,8
53900,6
54000,9
54100,13
54200,10
54300,15
54400,7
54500,14
54600,6
54700,10
54800,11
54900,8
55000,8
55100,10
55200,9
55300,9
55400,11
55500,8
55600,5
55700,12
55800,10
55900,11
56000,20
56100,7
56200,4
56300,14
56400,6
56500,12
56600,14
56700,11
56800,4
56900,7
57000,10
57100,14
57200,9
57300,11
57400,10
57500,14
57600,15
57700,10
57800,11
57900,13
58000,9
58100,5
58200,2
58300,12
58400,12
58500,11
58600,5
58700,7
58800,5
58900,5
59000,8
59100,12
59200,9
59300,8
59400,15
59500,8
59600,13
59700,6
59800,7
59900,8
60000,12
60100,6
60200,8
60300,9
60400,5
60500,10
60600,6
60700,5
60800,16
60900,6
61000,9
61100,5
61200,11
61300,5
61400,7
61500,11
61600,5
61700,0
61800,6
61900,7
62000,5
62100,14
62200,6
62300,2
62400,10
62500,8
62600,7
62700,14
62800,11
62900,7
63000,8
63100,5
63200,9
63300,6
63400,5
63500,4
63600,14
63700,5
63800,5
63900,8
64000,5
64100,11
64200,3
64300,3
64400,7
64500,5
64600,8
64700,4
64800,5
64900,5
65000,8
65100,5
65200,4
65300,6
65400,2
65500,6
65600,8
65700,5
65800,6
65900,3
66000,7
66100,7
66200,2
66300,10
66400,5
66500,10
66600,4
66700,4
66800,6
66900,3
67000,10
67100,5
67200,4
67300,5
67400,5
67500,4
67600,6
67700,6
67800,7
67900,5
68000,6
68100,3
68200,5
68300,9
68400,5
68500,5
68600,6
68700,5
68800,8
68900,8
69000,5
69100,1
69200,7
69300,4
69400,5
69500,5
69600,6
69700,2
69800,7
69900,5
70000,4
70100,3
70200,6
70300,10
70400,4
70500,8
70600,4
70700,6
70800,5
70900,4
71000,1
71100,2
71200,3
71300,3
71400,5
71500,7
71600,4
71700,5
71800,4
71900,4
72000,1
72100,4
72200,3
72300,3
72400,2
72500,2
72600,4
72700,1
72800,2
72900,3
73000,4
73100,3
73200,4
73300,6
73400,5
73500,2
73600,6
73700,5
73800,2
73900,5
74000,4
74100,6
74200,2
74300,2
74400,6
74500,5
74600,6
74700,7
74800,2
74900,5
75000,4
75100,4
75200,5
75300,5
75400,0
75500,7
75600,3
75700,2
75800,1
75900,5
76000,4
76100,2
76200,5
76300,4
76400,5
76500,3
76600,2
76700,3
76800,2
76900,1
77000,1
77100,2
77200,3
77300,3
77400,4
77500,6
77600,2
77700,3
77800,5
77900,3
78000,3
78100,3
78200,7
78300,1
78400,4
78500,7
78600,4
78700,4
78800,3
78900,2
79000,2
79100,5
79200,4
79300,5
79400,0
79500,7
79600,3
79700,1
79800,3
79900,4
80000,6
80100,2
80200,2
80300,3
80400,1
80500,4
80600,4
80700,5
80800,3
80900,5
81000,4
81100,3
81200,5
81300,0
81400,4
81500,5
81600,0
81700,3
81800,2
81900,1
82000,1
82100,8
82200,4
82300,3
82400,4
82500,0
82600,1
82700,5
82800,4
82900,2
83000,2
83100,4
83200,1
83300,2
83400,1
83500,7
83600,4
83700,0
83800,2
83900,4
84000,3
84100,4
84200,4
84300,2
84400,4
84500,4
84600,3
84700,3
84800,3
84900,6
85000,4
85100,9
85200,1
85300,3
85400,4
85500,4
85600,4
85700,2
85800,0
85900,2
86000,3
86100,2
86200,8
86300,2
86400,2
86500,3
86600,4
86700,2
86800,2
86900,4
87000,1
87100,4
87200,6
87300,2
87400,3
87500,1
87600,3
87700,2
87800,0
87900,1
88000,3
88100,3
88200,4
88300,3
88400,3
88500,4
88600,3
88700,1
88800,3
88900,4
89000,4
89100,3
89200,2
89300,5
89400,1
89500,1
89600,2
89700,1
89800,3
89900,1
90000,3
90100,6
90200,2
90300,3
90400,2
90500,1
90600,3
90700,2
90800,3
90900,2
91000,3
91100,3
91200,4
91300,2
91400,2
91500,4
91600,3
91700,0
91800,5
91900,3
92000,2
92100,4
92200,2
92300,4
92400,3
92500,1
92600,1
92700,4
92800,0
92900,4
93000,2
93100,3
93200,4
93300,0
93400,1
93500,3
93600,1
93700,4
93800,5
93900,4
94000,1
94100,2
94200,8
94300,3
94400,2
94500,3
94600,6
94700,7
94800,4
94900,2
95000,1
95100,1
95200,1
95300,4
95400,6
95500,5
95600,4
95700,3
95800,5
95900,4
96000,2
96100,1
96200,4
96300,1
96400,3
96500,1
96600,1
96700,2
96800,2
96900,1
97000,2
97100,1
97200,1
97300,0
97400,3
97500,5
97600,5
97700,3
97800,3
97900,2
98000,3
98100,2
98200,3
98300,3
98400,5
98500,3
98600,3
98700,1
98800,2
98900,1
99000,2
99100,2
99200,7
99300,5
99400,0
99500,1
99600,1
99700,5
99800,3
99900,2
100000,2
100100,2
100200,6
100300,0
100400,2
100500,1
100600,0
100700,3
100800,0
100900,5
101000,3
101100,1
101200,2
101300,3
101400,2
101500,3
101600,2
101700,2
101800,4
101900,1
102000,4
102100,2
102200,2
102300,2
102400,0
102500,2
102600,4
102700,1
102800,2
102900,2
103000,0
103100,4
103200,1
103300,2
103400,2
103500,2
103600,2
103700,4
103800,3
103900,1
104000,4
104100,3
104200,4
104300,2
104400,3
104500,4
104600,1
104700,0
104800,4
104900,4
105000,0
105100,4
105200,1
105300,0
105400,2
105500,0
105600,3
105700,2
105800,0
105900,1
106000,1
106100,2
106200,4
106300,0
106400,0
106500,2
106600,3
106700,4
106800,6
106900,3
107000,3
107100,2
107200,1
107300,0
107400,2
107500,1
107600,1
107700,2
107800,1
107900,5
108000,3
108100,2
108200,2
108300,0
108400,2
108500,4
108600,1
108700,0
108800,1
108900,2
109000,1
109100,3
109200,1
109300,1
109400,1
109500,1
109600,1
109700,2
109800,1
109900,5
110000,2
110100,0
110200,1
110300,1
110400,1
110500,2
110600,1
110700,3
110800,1
110900,1
111000,2
111100,1
111200,0
111300,2
111400,0
111500,1
111600,1
111700,1
111800,0
111900,2
112000,3
112100,0
112200,1
112300,1
112400,0
112500,0
112600,1
112700,2
112800,0
112900,1
113000,1
113100,0
113200,0
113300,0
113400,1
113500,2
113600,0
113700,0
113800,1
113900,2
114000,1
114100,1
114200,0
114300,1
114400,0
114500,1
114600,1
114700,1
114800,2
114900,0
115000,0
115100,0
115200,0
115300,2
115400,1
115500,0
115600,2
115700,4
115800,2
115900,0
116000,0
116100,2
116200,3
116300,0
116400,2
116500,2
116600,2
116700,0
116800,1
116900,0
117000,3
117100,3
117200,1
117300,3
117400,0
117500,1
117600,0
117700,2
117800,1
117900,0
118000,0
118100,2
118200,1
118300,0
118400,1
118500,1
118600,0
118700,1
118800,0
118900,2
119000,3
119100,0
119200,1
119300,0
119400,0
119500,1
119600,1
119700,1
119800,0
119900,1
120000,1
120100,0
120200,1
120300,1
120400,1
120500,0
120600,1
120700,0
120800,2
120900,0
121000,1
121100,0
121200,1
121300,2
121400,0
121500,2
121600,1
121700,0
121800,2
121900,1
122000,0
122100,1
122200,2
122300,0
122400,1
122500,1
122600,2
122700,1
122800,0
122900,2
123000,3
123100,1
123200,0
123300,0
123400,1
123500,1
123600,0
123700,0
123800,3
123900,0
124000,0
124100,0
124200,3
124300,1
124400,4
124500,0
124600,0
124700,1
124800,0
124900,0
125000,1
125100,0
125200,2
125300,0
125400,0
125500,0
125600,0
125700,1
125800,0
125900,0
126000,1
126100,1
126200,1
126300,0
126400,0
126500,0
126600,0
126700,1
126800,0
126900,0
127000,0
127100,1
127200,1
127300,0
127400,0
127500,0
127600,1
127700,1
127800,0
127900,0
128000,2
128100,1
128200,1
128300,0
128400,1
128500,1
128600,1
128700,0
128800,2
128900,0
129000,0
129100,1
129200,0
129300,0
129400,0
129500,1
129600,0
129700,1
129800,1
129900,1
130000,1
130100,0
130200,1
130300,2
130400,2
130500,3
130600,1
130700,0
130800,1
130900,0
131000,0
131100,0
131200,0
131300,0
131400,0
131500,1
131600,1
131700,0
131800,0
131900,0
132000,0
132100,0
132200,1
132300,0
132400,0
132500,2
132600,0
132700,0
132800,1
132900,1
133000,0
133100,1
133200,1
133300,0
133400,0
133500,0
133600,2
133700,1
133800,2
133900,0
134000,0
134100,1
134200,1
134300,0
134400,0
134500,1
134600,0
134700,1
134800,0
134900,0
135000,1
135100,0
135200,0
135300,0
135400,1
135500,0
135600,2
135700,0
135800,2
135900,1
136000,1
136100,0
136200,2
136300,0
136400,2
136500,1
136600,0
136700,0
136800,1
136900,0
137000,0
137100,1
137200,2
137300,0
137400,0
137500,2
137600,1
137700,2
137800,0
137900,0
138000,0
138100,0
138200,0
138300,0
138400,1
138500,0
138600,1
138700,0
138800,1
138900,1
139000,0
139100,0
139200,1
139300,1
139400,0
139500,0
139600,1
139700,0
139800,0
139900,1
140000,0
140100,0
140200,1
140300,0
140400,0
140500,1
140600,0
140700,0
140800,0
140900,2
141000,0
141100,0
141200,0
141300,1
141400,1
141500,1
141600,0
141700,2
141800,1
141900,1
142000,0
142100,1
142200,0
142300,0
142400,0
142500,0
142600,0
142700,0
142800,0
142900,0
143000,0
143100,1
143200,1
143300,0
143400,0
143500,0
143600,0
143700,0
143800,1
143900,0
144000,0
144100,2
144200,1
144300,0
144400,0
144500,1
144600,1
144700,0
144800,1
144900,0
145000,0
145100,0
145200,0
145300,0
145400,0
145500,0
145600,0
145700,0
145800,0
145900,0
146000,0
146100,0
146200,0
146300,1
146400,1
146500,0
146600,0
146700,0
146800,2
146900,0
147000,1
147100,0
147200,0
147300,1
147400,0
147500,0
147600,1
147700,0
147800,0
147900,0
148000,2
148100,0
148200,1
148300,0
148400,1
148500,0
148600,0
148700,0
148800,0
148900,1
149000,0
149100,0
149200,0
149300,0
149400,0
149500,0
149600,0
149700,0
149800,0
149900,0
150000,0
150100,0
150200,0
150300,0
150400,1
150500,0
150600,0
150700,0
150800,0
150900,0
151000,1
151100,1
151200,0
151300,0
151400,0
151500,0
151600,0
151700,0
151800,0
151900,0
152000,0
152100,0
152200,0
152300,0
152400,0
152500,1
152600,0
152700,0
152800,1
152900,1
153000,0
153100,0
153200,1
153300,2
153400,1
153500,1
153600,1
153700,2
153800,0
153900,0
154000,0
154100,0
154200,1
154300,0
154400,0
154500,0
154600,0
154700,0
154800,1
154900,0
155000,0
155100,0
155200,0
155300,1
155400,1
155500,0
155600,0
155700,0
155800,1
155900,0
156000,0
156100,0
156200,0
156300,0
156400,0
156500,1
156600,0
156700,0
156800,1
156900,0
157000,0
157100,0
157200,1
157300,1
157400,0
157500,0
157600,0
157700,0
157800,0
157900,0
158000,1
158100,1
158200,0
158300,0
158400,0
158500,0
158600,0
158700,0
158800,1
158900,1
159000,0
159100,0
159200,0
159300,0
159400,1
159500,0
159600,0
159700,2
159800,0
159900,0
160000,0
160100,0
160200,0
160300,0
160400,1
160500,1
160600,0
160700,0
160800,0
160900,1
161000,0
161100,0
161200,1
161300,0
161400,0
161500,2
161600,0
161700,1
161800,0
161900,0
162000,0
162100,0
162200,1
162300,0
162400,0
162500,0
162600,0
162700,1
162800,1
162900,0
163000,0
163100,0
163200,0
163300,0
163400,0
163500,0
163600,0
163700,0
163800,0
163900,0
164000,0
164100,0
164200,0
164300,0
164400,1
164500,0
164600,0
164700,1
164800,0
164900,0
165000,0
165100,0
165200,0
165300,1
165400,0
165500,1
165600,1
165700,1
165800,0
165900,0
166000,1
166100,0
166200,0
166300,0
166400,0
166500,0
166600,0
166700,0
166800,0
166900,0
167000,0
167100,0
167200,1
167300,0
167400,0
167500,0
167600,0
167700,0
167800,0
167900,0
168000,0
168100,0
168200,0
168300,1
168400,1
168500,0
168600,0
168700,0
168800,0
168900,0
169000,0
169100,0
169200,0
169300,0
169400,1
169500,0
169600,0
169700,0
169800,0
169900,0
170000,0
170100,0
170200,0
170300,0
170400,0
170500,1
170600,2
170700,0
170800,0
170900,1
171000,0
171100,0
171200,0
171300,0
171400,0
171500,0
171600,1
171700,0
171800,0
171900,0
172000,1
172100,0
172200,1
172300,0
172400,0
172500,0
172600,0
172700,0
172800,0
172900,1
173000,0
173100,0
173200,0
173300,0
173400,1
173500,0
173600,0
173700,1
173800,0
173900,0
174000,0
174100,0
174200,0
174300,0
174400,0
174500,0
174600,0
174700,0
174800,1
174900,0
175000,0
175100,0
175200,0
175300,0
175400,0
175500,0
175600,0
175700,0
175800,0
175900,0
176000,0
176100,0
176200,0
176300,0
176400,0
176500,0
176600,0
176700,0
176800,0
176900,1
177000,0
177100,0
177200,0
177300,1
177400,0
177500,0
177600,0
177700,0
177800,0
177900,0
178000,1
178100,1
178200,0
178300,0
178400,0
178500,0
178600,0
178700,1
178800,1
178900,0
179000,0
179100,0
179200,0
179300,0
179400,0
179500,0
179600,0
179700,0
179800,1
179900,0
180000,0
180100,0
180200,0
180300,0
180400,0
180500,0
180600,0
180700,0
180800,0
180900,0
181000,0
181100,0
181200,0
181300,0
181400,0
181500,0
181600,0
181700,0
181800,0
181900,0
182000,0
182100,0
182200,0
182300,0
182400,0
182500,0
182600,0
182700,0
182800,0
182900,0
183000,1
183100,0
183200,0
183300,1
183400,0
183500,0
183600,0
183700,0
183800,0
183900,0
184000,0
184100,0
184200,0
184300,0
184400,0
184500,0
184600,0
184700,0
184800,0
184900,0
185000,0
185100,0
185200,1
185300,0
185400,1
185500,0
185600,0
185700,0
185800,0
185900,0
186000,0
186100,0
186200,0
186300,0
186400,0
186500,0
186600,0
186700,0
186800,0
186900,0
187000,0
187100,0
187200,0
187300,0
187400,0
187500,0
187600,0
187700,0
187800,0
187900,0
188000,0
188100,0
188200,0
188300,0
188400,0
188500,0
188600,1
188700,0
188800,0
188900,0
189000,0
189100,0
189200,0
189300,0
189400,0
189500,0
189600,0
189700,0
189800,0
189900,0
190000,1
190100,0
190200,0
190300,0
190400,0
190500,0
190600,0
190700,0
190800,0
190900,0
191000,0
191100,0
191200,0
191300,1
191400,0
191500,0
191600,0
191700,0
191800,0
191900,0
192000,0
192100,0
192200,0
192300,0
192400,0
192500,0
192600,0
192700,0
192800,0
192900,1
193000,0
193100,0
193200,0
193300,0
193400,0
193500,0
193600,0
193700,0
193800,0
193900,0
194000,0
194100,0
194200,0
194300,0
194400,1
194500,1
194600,0
194700,0
194800,0
194900,0
195000,0
195100,0
195200,0
195300,0
195400,0
195500,0
195600,0
195700,0
195800,0
195900,0
196000,1
196100,0
196200,0
196300,0
196400,0
196500,1
196600,0
196700,0
196800,0
196900,0
197000,0
197100,0
197200,0
197300,0
197400,0
197500,0
197600,1
197700,0
197800,0
197900,0
198000,1
198100,0
198200,0
198300,0
198400,0
198500,0
198600,0
198700,0
198800,0
198900,0
199000,0
199100,0
199200,0
199300,0
199400,0
199500,0
199600,0
199700,1
199800,0
199900,1
200000,0
200100,1
200200,0
200300,0
200400,0
200500,0
200600,0
200700,0
200800,0
200900,0
201000,0
201100,0
201200,0
201300,0
201400,0
201500,0
201600,0
201700,0
201800,0
201900,0
202000,0
202100,0
202200,0
202300,2
202400,0
202500,0
202600,1
202700,0
202800,0
202900,1
203000,0
203100,0
203200,0
203300,0
203400,0
203500,0
203600,1
203700,0
203800,0
203900,0
204000,0
204100,0
204200,0
204300,0
204400,0
204500,0
204600,0
204700,0
204800,1
204900,0
205000,0
205100,0
205200,0
205300,0
205400,0
205500,0
205600,0
205700,0
205800,0
205900,0
206000,1
206100,0
206200,0
206300,0
206400,0
206500,0
206600,0
206700,0
206800,0
206900,0
207000,0
207100,0
207200,1
207300,0
207400,0
207500,0
207600,0
207700,0
207800,0
207900,0
208000,0
208100,0
208200,0
208300,0
208400,1
208500,0
208600,0
208700,0
208800,0
208900,0
209000,0
209100,0
209200,0
209300,0
209400,0
209500,0
209600,0
209700,0
209800,0
209900,0
210000,0
210100,0
210200,0
210300,0
210400,0
210500,0
210600,0
210700,0
210800,1
210900,0
211000,1
211100,0
211200,0
211300,0
211400,0
211500,0
211600,0
211700,0
211800,0
211900,0
212000,0
212100,0
212200,0
212300,0
212400,0
212500,0
212600,0
212700,0
212800,0
212900,0
213000,0
213100,0
213200,0
213300,0
213400,0
213500,0
213600,0
213700,0
213800,0
213900,0
214000,0
214100,0
214200,0
214300,0
214400,0
214500,0
214600,0
214700,0
214800,0
214900,0
215000,0
215100,0
215200,1
215300,0
215400,0
215500,0
215600,0
215700,0
215800,0
215900,0
216000,0
216100,0
216200,0
216300,0
216400,0
216500,0
216600,0
216700,0
216800,0
216900,1
217000,0
217100,0
217200,0
217300,0
217400,0
217500,0
217600,0
217700,0
217800,0
217900,0
218000,0
218100,0
218200,0
218300,0
218400,0
218500,0
218600,0
218700,0
218800,0
218900,0
219000,0
219100,0
219200,0
219300,0
219400,0
219500,0
219600,1
219700,0
219800,0
219900,0
220000,0
220100,0
220200,0
220300,0
220400,0
220500,0
220600,0
220700,0
220800,0
220900,0
221000,0
221100,0
221200,0
221300,0
221400,0
221500,0
221600,1
221700,0
221800,0
221900,0
222000,0
222100,0
222200,0
222300,0
222400,0
222500,0
222600,0
222700,0
222800,0
222900,0
223000,0
223100,0
223200,0
223300,0
223400,0
223500,0
223600,0
223700,0
223800,0
223900,0
224000,0
224100,0
224200,0
224300,0
224400,0
224500,0
224600,0
224700,0
224800,0
224900,0
225000,0
225100,0
225200,0
225300,0
225400,0
225500,0
225600,0
225700,0
225800,0
225900,0
226000,0
226100,0
226200,0
226300,0
226400,0
226500,0
226600,0
226700,0
226800,0
226900,0
227000,0
227100,0
227200,0
227300,0
227400,0
227500,0
227600,0
227700,0
227800,0
227900,0
228000,0
228100,0
228200,0
228300,0
228400,0
228500,0
228600,0
228700,0
228800,0
228900,0
229000,0
229100,1
229200,0
229300,0
229400,0
229500,0
229600,0
229700,0
229800,0
229900,0
230000,0
230100,0
230200,0
230300,0
230400,0
230500,0
230600,0
230700,0
230800,0
230900,0
231000,0
231100,0
231200,0
231300,0
231400,0
231500,0
231600,0
231700,0
231800,0
231900,0
232000,0
232100,1
232200,0
232300,0
232400,0
232500,0
232600,0
232700,0
232800,0
232900,0
233000,1
233100,1
233200,0
233300,0
233400,0
233500,0
233600,0
233700,0
233800,0
233900,0
234000,0
234100,0
234200,0
234300,0
234400,0
234500,0
234600,0
234700,0
234800,0
234900,0
235000,0
235100,0
235200,0
235300,0
235400,0
235500,0
235600,0
235700,0
235800,0
235900,0
236000,0
236100,0
236200,0
236300,0
236400,0
236500,0
236600,0
236700,0
236800,0
236900,0
237000,0
237100,0
237200,0
237300,0
237400,0
237500,0
237600,0
237700,0
237800,0
237900,0
238000,0
238100,0
238200,1
238300,0
238400,0
238500,0
238600,0
238700,1
238800,0
238900,0
239000,0
239100,0
239200,0
239300,0
239400,0
239500,0
239600,0
239700,0
239800,0
239900,0
240000,0
240100,0
240200,0
240300,0
240400,0
240500,0
240600,0
240700,1
240800,0
240900,0
241000,0
241100,0
241200,0
241300,0
241400,0
241500,0
241600,0
241700,0
241800,0
241900,0
242000,0
242100,0
242200,0
242300,0
242400,0
242500,0
242600,0
242700,0
242800,0
242900,0
243000,0
243100,0
243200,0
243300,0
243400,0
243500,0
243600,0
243700,0
243800,0
243900,0
244000,0
244100,0
244200,0
244300,0
244400,0
244500,0
244600,0
244700,0
244800,0
244900,0
245000,0
245100,0
245200,0
245300,0
245400,0
245500,0
245600,0
245700,0
245800,0
245900,0
246000,0
246100,0
246200,0
246300,0
246400,0
246500,0
246600,0
246700,0
246800,0
246900,0
247000,0
247100,1
247200,0
247300,0
247400,0
247500,0
247600,0
247700,0
247800,0
247900,0
248000,0
248100,0
248200,0
248300,0
248400,0
248500,0
248600,1
248700,0
248800,0
248900,0
249000,0
249100,0
249200,0
249300,0
249400,0
249500,0
249600,0
249700,0
249800,0
249900,0
250000,0
250100,0
250200,0
250300,0
250400,0
250500,0
250600,0
250700,0
250800,0
250900,0
251000,0
251100,0
251200,0
251300,0
251400,0
251500,1
251600,0
251700,0
251800,0
251900,0
252000,0
252100,0
252200,0
252300,0
252400,0
252500,0
252600,0
252700,0
252800,0
252900,0
253000,0
253100,0
253200,0
253300,0
253400,0
253500,0
253600,0
253700,0
253800,0
253900,0
254000,0
254100,0
254200,0
254300,0
254400,0
254500,0
254600,0
254700,0
254800,0
254900,0
255000,0
255100,0
255200,0
255300,0
255400,0
255500,0
255600,0
255700,0
255800,0
255900,0
256000,0
256100,0
256200,0
256300,0
256400,0
256500,0
256600,0
256700,0
256800,0
256900,0
257000,0
257100,0
257200,0
257300,0
257400,0
257500,0
257600,0
257700,0
257800,0
257900,0
258000,0
258100,0
258200,0
258300,0
258400,0
258500,0
258600,0
258700,0
258800,0
258900,0
259000,0
259100,0
259200,0
259300,0
259400,0
259500,0
259600,0
259700,0
259800,0
259900,0
260000,0
260100,0
260200,0
260300,0
260400,0
260500,0
260600,0
260700,0
260800,0
260900,0
261000,0
261100,0
261200,0
261300,0
261400,0
261500,0
261600,0
261700,0
261800,0
261900,0
262000,0
262100,0
262200,0
262300,0
262400,0
262500,0
262600,0
262700,0
262800,0
262900,0
263000,0
263100,0
263200,0
263300,0
263400,1
263500,0
263600,0
263700,0
263800,0
263900,0
264000,0
264100,0
264200,0
264300,0
264400,0
264500,0
264600,0
264700,0
264800,0
264900,0
265000,0
265100,0
265200,0
265300,0
265400,0
265500,0
265600,0
265700,0
265800,0
265900,0
266000,0
266100,0
266200,0
266300,0
266400,0
266500,1
266600,0
266700,0
266800,0
266900,0
267000,0
267100,0
267200,0
267300,0
267400,0
267500,0
267600,0
267700,0
267800,0
267900,0
268000,1
268100,0
268200,0
268300,0
268400,0
268500,0
268600,0
268700,0
268800,0
268900,0
269000,0
269100,0
269200,0
269300,0
269400,0
269500,0
269600,0
269700,0
269800,0
269900,0
270000,0
270100,0
270200,0
270300,0
270400,0
270500,0
270600,0
270700,0
270800,0
270900,0
271000,0
271100,0
271200,0
271300,0
271400,0
271500,0
271600,0
271700,0
271800,0
271900,0
272000,0
272100,0
272200,0
272300,0
272400,0
272500,0
272600,0
272700,0
272800,0
272900,0
273000,0
273100,0
273200,0
273300,0
273400,0
273500,0
273600,0
273700,0
273800,0
273900,0
274000,0
274100,0
274200,0
274300,0
274400,0
274500,0
274600,0
274700,0
274800,1
274900,0
275000,0
275100,0
275200,0
275300,0
275400,0
275500,0
275600,0
275700,0
275800,0
275900,0
276000,0
276100,0
276200,0
276300,0
276400,0
276500,1
276600,0
276700,0
276800,0
276900,0
277000,0
277100,0
277200,0
277300,0
277400,0
277500,0
277600,0
277700,0
277800,0
277900,0
278000,0
278100,0
278200,0
278300,0
278400,0
278500,0
278600,0
278700,0
